INSEE REGI;INSEE DEPT;INSEE EPCI;INSEE COMM;INSEE IRIS;Maille géographique;Année;Nom IRIS;Code IRIS;Type IRIS;Nom commune;Code commune;Nom EPCI;Code EPCI;Type EPCI;Nom département;Code département;Nom région;Code région;Nb sites secteur résidentiel Enedis;Conso totale secteur résidentiel Enedis (MWh);Conso moyenne secteur résidentiel Enedis (MWh);Nb sites Agriculture Enedis;Conso totale Agriculture Enedis (MWh);Nb sites Industrie Enedis;Conso totale Industrie Enedis (MWh);Nb sites Tertiaire Enedis;Conso totale Tertiaire Enedis (MWh);Nb sites Secteur non affecté Enedis;Conso totale Secteur non affecté Enedis (MWh);Geo Point;Geo Shape
53;35;243500139;35238;352380806;IRIS;2014;Margueritte;352380806;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1982;6196.01001228984;3.12614026856198;0;0.0;0;0.0;7.0;3723.23584081939;0;0.0;;
53;35;243500139;35238;352380808;IRIS;2012;La Madeleine Mauconseil;352380808;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2128;7237.77593176498;3.40121049425046;0;0.0;0;0.0;3.0;793.459449633249;0;0.0;;
53;35;243500139;35238;352380901;IRIS;2011;Arsenal;352380901;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2917;10620.0358540783;3.64073906550507;0;0.0;;;20.0;6181.63057270012;0;0.0;;
53;35;243500139;35238;352380901;IRIS;2013;Arsenal;352380901;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2944;11569.9239385789;3.93000133783251;0;0.0;;;21.0;5794.72922788884;0;0.0;;
53;35;243500139;35238;352380902;IRIS;2011;La Mabilais;352380902;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2510;7662.47074592438;3.05277718961131;0;0.0;0;0.0;8.0;1836.43799153173;0;0.0;;
53;35;243500139;35238;352380902;IRIS;2012;La Mabilais;352380902;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2524;8015.80538833087;3.17583414751619;0;0.0;0;0.0;8.0;1889.39177763183;0;0.0;;
53;35;243500139;35238;352380902;IRIS;2014;La Mabilais;352380902;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2766;7757.23724137898;2.80449647193745;0;0.0;;;10.0;2475.99446895223;0;0.0;;
53;35;243500139;35238;352380903;IRIS;2012;Cleunay Est;352380903;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2296;7657.45409212353;3.33512808890398;0;0.0;6;2094.02074800487;8.0;837.151712019688;0;0.0;;
53;35;243500139;35238;352380903;IRIS;2014;Cleunay Est;352380903;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2705;8406.56662766603;3.10778803240889;0;0.0;12;2687.61552256647;11.0;1212.44030697557;0;0.0;;
53;35;243500139;35238;352380903;IRIS;2015;Cleunay Est;352380903;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;2831;8491.95141731846;2.99962960696519;0;0.0;12;11158.3608856878;11.0;1316.90411318526;0;0.0;48.1010044924, -1.70062765202;"{""type"": ""Polygon"", ""coordinates"": [[[-1.694061963024271, 48.09709769591335], [-1.707843089834034, 48.09529153469038], [-1.704971792707843, 48.0988689814198], [-1.705849176726306, 48.09904981551198], [-1.707055900289187, 48.10111143148007], [-1.708488917422162, 48.10647186488201], [-1.700789365413192, 48.10706793714115], [-1.698640588540016, 48.10394364893369], [-1.694431822878592, 48.1017145763051], [-1.691279043886954, 48.10108301931708], [-1.684509147214652, 48.10166805452719], [-1.690176893932088, 48.10041659013097], [-1.694061963024271, 48.09709769591335]]]}"
53;35;243500139;35238;352380904;IRIS;2015;Cleunay Ouest;352380904;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1751;5224.67966999896;2.98382619645857;0;0.0;0;0.0;27.0;11646.591901957;0;0.0;48.1012873108, -1.71094163991;"{""type"": ""Polygon"", ""coordinates"": [[[-1.707172532363175, 48.09531852716803], [-1.711028068082042, 48.09438689270493], [-1.710634183186639, 48.094803262134384], [-1.714986873776039, 48.09995485171957], [-1.717083738555663, 48.105487854871704], [-1.710757903437153, 48.10701213511121], [-1.704945232451489, 48.10673069210882], [-1.708569447172006, 48.106333427270755], [-1.707055900289187, 48.10111143148007], [-1.705849176726306, 48.09904981551198], [-1.704971792707843, 48.0988689814198], [-1.707843089834034, 48.09529153469038], [-1.707172532363175, 48.09531852716803]]]}"
53;35;243500139;35238;352380905;IRIS;2011;La Prevalaye;352380905;D;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;78;642.980650224511;8.24334166954501;0;0.0;0;0.0;8.0;12560.6293015549;0;0.0;;
53;35;243500139;35266;352660000;IRIS;2011;Saint-Erblon;352660000;Z;Saint-Erblon;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1158;6087.00983342143;5.25648517566617;;;;;;;0;0.0;;
53;35;243500139;35275;352750000;IRIS;2014;Saint-Gilles (commune non irisée);352750000;Z;Saint-Gilles;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2209;12244.0000556763;5.54277956345689;;;7;1858.84176571996;16.0;3771.5755047549;0;0.0;;
53;35;243500139;35278;35278xxxx;IRIS;2011;;35278xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;59;429.099821015287;7.272878322293;0;0.0;;;6.0;745.831928873047;0;0.0;;
53;35;243500139;35278;35278xxxx;IRIS;2013;;35278xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;42;144.652037781857;3.44409613766326;0;0.0;;;4.0;956.100596989719;0;0.0;;
53;35;243500139;35281;352810101;IRIS;2015;Le Pigeon Blanc;352810101;H;Saint-Jacques-de-la-Lande;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;2587;7903.94245405994;3.0552541376343;0;0.0;6;781.176121758257;20.0;8779.77392835455;0;0.0;48.0925427003, -1.69901553298;"{""type"": ""Polygon"", ""coordinates"": [[[-1.710294206109583, 48.094624403266536], [-1.695674535679755, 48.0970874799378], [-1.689314717679141, 48.09654047254655], [-1.692765303736858, 48.09036238539661], [-1.699689533294789, 48.08587906368691], [-1.710294206109583, 48.094624403266536]]]}"
53;35;243500139;35281;352810201;IRIS;2014;Centre Ville;352810201;H;Saint-Jacques-de-la-Lande;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;3157;10984.3977626753;3.47937844874099;0;0.0;4;233.920735759142;26.0;5731.54680160856;0;0.0;;
53;35;243500139;35281;352810201;IRIS;2015;Centre Ville;352810201;H;Saint-Jacques-de-la-Lande;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;3183;10991.981584426;3.45334011449136;0;0.0;4;310.570663193048;27.0;6050.43969946332;0;0.0;48.0842039016, -1.71229111968;"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-1.710294206109583, 48.094624403266536], [-1.699689560118796, 48.08587908281543], [-1.702932813602958, 48.0839610319604], [-1.704625388741636, 48.08142338624786], [-1.706622744636607, 48.08163019811439], [-1.711603663239955, 48.07048525271694], [-1.713746152793891, 48.067527344789056], [-1.712432011334316, 48.07371181315241], [-1.719395923024005, 48.07662217019153], [-1.71960257816979, 48.08187398733872], [-1.721136932807496, 48.082378577722835], [-1.721686838206563, 48.084317224232905], [-1.720133205734644, 48.08496819779763], [-1.717923325826757, 48.08414630926477], [-1.715891139178367, 48.08454596499304], [-1.714918627623953, 48.08661412804483], [-1.72569405854311, 48.08712424488024], [-1.72070856821378, 48.0905504665659], [-1.710294206109583, 48.094624403266536]]], [[[-1.699689560118796, 48.08587908281543], [-1.699606679610417, 48.085915635415056], [-1.699689533294789, 48.08587906368691], [-1.699689560118796, 48.08587908281543]]]]}"
53;35;243500139;35281;352810202;IRIS;2013;Aeroport-Ecarts;352810202;H;Saint-Jacques-de-la-Lande;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1051;6540.42890785967;6.22305319491881;0;0.0;20;5744.77036534556;59.0;12256.7686561639;0;0.0;;
53;35;243500139;35315;353150000;IRIS;2014;Saint-Sulpice-la-Forêt (commune non irisée);353150000;Z;Saint-Sulpice-la-Forêt;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;560;4285.33875385207;7.65239063187869;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35315;353150000;IRIS;2015;Saint-Sulpice-la-Forêt (commune non irisée);353150000;Z;Saint-Sulpice-la-Forêt;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;571;4445.61288603727;7.78566179691291;0;0.0;0;0.0;3.0;260.079254354307;0;0.0;48.2125121892, -1.57592287085;"{""type"": ""Polygon"", ""coordinates"": [[[-1.599654008940827, 48.19699961035144], [-1.59344834483876, 48.20584985978817], [-1.59176601554697, 48.20946199560416], [-1.591114123337088, 48.21425527538286], [-1.587143598951974, 48.214297912715864], [-1.58269613453592, 48.2169672975508], [-1.57766326432056, 48.22897403512018], [-1.576077519262637, 48.23118688494495], [-1.569740410333328, 48.23022734391845], [-1.555063124615454, 48.22400798749598], [-1.555312796575654, 48.21828244972317], [-1.556497760884458, 48.214282786836584], [-1.562740811478916, 48.20950719951403], [-1.568184067129733, 48.2118220276159], [-1.56989275224424, 48.2035324490104], [-1.579387792716845, 48.19520126086145], [-1.599654008940827, 48.19699961035144]]]}"
53;35;243500139;35334;353340101;IRIS;2013;Ouest;353340101;H;Thorigné-Fouillard;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1251;7738.24267476575;6.18564562331395;0;0.0;5;386.883970677487;23.0;4854.52192090507;0;0.0;;
53;35;243500139;35334;353340102;IRIS;2012;Nord-Est;353340102;H;Thorigné-Fouillard;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;846;4532.90661828218;5.35804564808768;0;0.0;0;0.0;3.0;371.322615745541;0;0.0;;
53;35;243500139;35334;353340103;IRIS;2013;Sud-Est;353340103;H;Thorigné-Fouillard;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1297;6029.80918399568;4.64904331842381;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35334;35334xxxx;IRIS;2012;;35334xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;39;211.46834472549;5.42226524937153;0;0.0;;;;;0;0.0;;
53;35;243500139;35351;353510000;IRIS;2014;Le Verger (commune non irisée);353510000;Z;Le Verger;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;608;4165.27771074811;6.85078570846728;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35351;353510000;IRIS;2015;Le Verger (commune non irisée);353510000;Z;Le Verger;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;607;4250.70844902832;7.00281457830037;0;0.0;0;0.0;;;0;0.0;48.0659778639, -1.93518632914;"{""type"": ""Polygon"", ""coordinates"": [[[-1.875669792774672, 48.071126499477955], [-1.877204308344872, 48.069314722652265], [-1.887387176613982, 48.06842606346483], [-1.899254894451632, 48.06325224856538], [-1.901644441573518, 48.061229577148715], [-1.905092163568171, 48.059843448872115], [-1.916650969805774, 48.05865945421461], [-1.928467667434106, 48.05444663006043], [-1.953275069626474, 48.05228020542584], [-1.954582792355737, 48.05720856509036], [-1.957731690391015, 48.062045801575856], [-1.957483374831105, 48.0659955758952], [-1.955346954936284, 48.06945052501088], [-1.936004199437559, 48.0802887818532], [-1.920163527300724, 48.08050491361733], [-1.919082091534072, 48.07959801749799], [-1.918146996189248, 48.076345307959464], [-1.919647347473291, 48.07079805289022], [-1.920225969110914, 48.06051068818577], [-1.918971665808432, 48.058854562603806], [-1.901965797014437, 48.06144609827751], [-1.899496645487172, 48.063262917899436], [-1.898362498408389, 48.06569850383364], [-1.894194436197221, 48.06757689563488], [-1.879498690753332, 48.06951351460275], [-1.875669792774672, 48.071126499477955]]]}"
53;35;243500139;35352;353520101;IRIS;2014;Nord;353520101;H;Vern-sur-Seiche;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1360;8093.58471084733;5.95116522856421;0;0.0;19;11749.7954374252;38.0;7304.24489135321;;;;
53;35;243500139;35352;353520101;IRIS;2015;Nord;353520101;H;Vern-sur-Seiche;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1405;8318.14964526026;5.92039120659093;0;0.0;19;9150.00443271458;41.0;6978.17974110433;;;48.0642525271, -1.60553962506;"{""type"": ""Polygon"", ""coordinates"": [[[-1.627537881537633, 48.07807384694789], [-1.616092172856649, 48.079044314088726], [-1.602274805281493, 48.07691186279639], [-1.594759153125711, 48.073143830512635], [-1.585144839460354, 48.069767849132774], [-1.586578570857395, 48.06538827175454], [-1.596463079689378, 48.05009514863855], [-1.59647652538238, 48.042763448871554], [-1.597183191490203, 48.042001178227494], [-1.600124961268928, 48.0436781718485], [-1.607916375587103, 48.044883968242864], [-1.609326245393507, 48.052238384601935], [-1.61192577657, 48.05622352374263], [-1.623329313648751, 48.069804723298226], [-1.630433312894326, 48.07660469235341], [-1.627537881537633, 48.07807384694789]]]}"
53;35;243500139;35352;353520102;IRIS;2014;Ouest;353520102;H;Vern-sur-Seiche;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1295;7445.33182859374;5.74929098733108;;;3;137.82100176919;22.0;5523.76325816666;0;0.0;;
53;35;243500139;35352;353520103;IRIS;2012;Sud et Est;353520103;H;Vern-sur-Seiche;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1109;5668.24229239883;5.1111292086554;0;0.0;;;6.0;547.607266212384;0;0.0;;
53;35;243500139;35353;353530000;IRIS;2011;Vezin-le-Coquet;353530000;Z;Vezin-le-Coquet;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1996;10352.3578809983;5.18655204458833;0;0.0;6;645.375527893116;37.0;8778.8374278982;0;0.0;;
53;35;243500139;35363;353630000;IRIS;2012;Pont-Péan;353630000;Z;Pont-Péan;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1731;8961.28632183448;5.17694183814817;0;0.0;4;257.488619616184;6.0;821.612812536939;0;0.0;;
53;35;243500139;35363;353630000;IRIS;2015;Pont-Péan (commune non irisée);353630000;Z;Pont-Péan;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1848;9044.3791702881;4.89414457266672;0;0.0;4;246.708666358903;6.0;773.644211260546;0;0.0;48.0109155881, -1.69622698672;"{""type"": ""Polygon"", ""coordinates"": [[[-1.719051764065733, 48.0071378359741], [-1.717783110786353, 48.00808216978094], [-1.715904561944277, 48.01202775329579], [-1.71415186400945, 48.02108428676015], [-1.710369245587584, 48.02327420201121], [-1.705760239443709, 48.02367062582946], [-1.697259037898067, 48.02657532747962], [-1.690779093130645, 48.03048954969327], [-1.68076130159257, 48.02763713117085], [-1.680413742146521, 48.02571368934818], [-1.68173498736536, 48.02544292709195], [-1.682111411383624, 48.02421454411805], [-1.680656461830657, 48.01305441741089], [-1.67934213274127, 48.00724617746411], [-1.675619899287325, 48.004177806574], [-1.680613640463237, 47.99927864278045], [-1.690749919799372, 47.9923575008999], [-1.697056121420523, 47.99236520651896], [-1.701187576836247, 47.99289774394022], [-1.70803768515377, 48.00087773002151], [-1.719051764065733, 48.0071378359741]]]}"
53;35;243500139;35024;350240101;IRIS;2011;Ouest;350240101;H;Betton;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1855;9268.12775412561;4.99629528524291;0;0.0;0;0.0;12.0;2860.79758078588;0;0.0;;
53;35;243500139;35024;350240101;IRIS;2015;Ouest;350240101;H;Betton;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;2320;10940.857455138;4.71588683411122;0;0.0;;;12.0;2779.99404316184;0;0.0;48.1876604969, -1.66344735781;"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-1.666015042771934, 48.16071401526699], [-1.671005553465703, 48.16145418859644], [-1.677458307373581, 48.1648796338692], [-1.675044311952707, 48.17293015232566], [-1.68287662907088, 48.17699921643832], [-1.697140978347862, 48.18108671329224], [-1.69550379786333, 48.18519466782215], [-1.681632509213656, 48.195113252850504], [-1.675911394696957, 48.20013637175006], [-1.672067428355275, 48.200943055524924], [-1.663411467330902, 48.200472492734335], [-1.656709995370602, 48.20709265808846], [-1.656985429477004, 48.20982911265982], [-1.640019800773565, 48.20279727845095], [-1.638481084736084, 48.20113891716313], [-1.639388359907926, 48.19886970606348], [-1.638920647762148, 48.19787498330079], [-1.630764425944141, 48.196374705166924], [-1.630161020202953, 48.19553670545905], [-1.630650512524048, 48.194202431049746], [-1.633992031024564, 48.191743033043835], [-1.639917357786246, 48.18163846233684], [-1.649061421253584, 48.183220792347505], [-1.652727822762922, 48.180045810968146], [-1.65980234099369, 48.17640075537668], [-1.661443008257796, 48.17408877828587], [-1.659700232476749, 48.17175098271895], [-1.664462114961813, 48.16907939488972], [-1.668075099136479, 48.16544353233832], [-1.667436471595641, 48.16207779449186], [-1.666015042771934, 48.16071401526699]]], [[[-1.638426249234004, 48.20041851991862], [-1.638426207988678, 48.200418555937006], [-1.638412680661104, 48.200240260728435], [-1.638426249234004, 48.20041851991862]]]]}"
53;35;243500139;35039;350390000;IRIS;2013;Brécé;350390000;Z;Brécé;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;849;5800.37525948679;6.83200855063227;0;0.0;9;1442.92249472758;13.0;4106.1028366625;;;;
53;35;243500139;35047;350470102;IRIS;2012;Bruz Centre Sud Est;350470102;H;Bruz;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1021;5030.59919870521;4.92712947963292;0;0.0;;;14.0;2531.6465025103;0;0.0;;
53;35;243500139;35047;350470103;IRIS;2012;Bruz Centre Sud Ouest;350470103;H;Bruz;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;904;5102.52370811634;5.64438463287205;;;;;;;0;0.0;;
53;35;243500139;35047;350470104;IRIS;2014;Bruz Ouest;350470104;H;Bruz;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;3401;14768.8863032698;4.34251287952656;0;0.0;;;19.0;3803.01537082188;0;0.0;;
53;35;243500139;35047;350470104;IRIS;2015;Bruz Ouest;350470104;H;Bruz;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;3433;15086.1611018631;4.39445415143113;0;0.0;;;19.0;3739.78256243756;0;0.0;48.0181360254, -1.76572869027;"{""type"": ""Polygon"", ""coordinates"": [[[-1.756932940890445, 47.99699902506773], [-1.762213485644859, 48.000501412965086], [-1.767994094180396, 48.00236942853728], [-1.783826319686748, 48.00320905808248], [-1.784906520749852, 48.004161307941274], [-1.785230897467898, 48.007436999779166], [-1.782164571726142, 48.01456871291174], [-1.778383683105763, 48.018573903985875], [-1.7764673284215, 48.026275897623556], [-1.77346077365175, 48.02567163282623], [-1.770047875289314, 48.02620304367814], [-1.76283143577289, 48.0290732743451], [-1.759685863111979, 48.03204137669231], [-1.757013382959789, 48.03817983378602], [-1.755303213202603, 48.03957622205398], [-1.750863354854929, 48.040808461064174], [-1.741732500083581, 48.04091759916385], [-1.750655053743104, 48.03084605011778], [-1.757178723724314, 48.01925814668216], [-1.757793871986359, 48.0133921901199], [-1.76118638270033, 48.00585350664525], [-1.75971497664471, 48.00293674542887], [-1.756045089406727, 47.999335802017065], [-1.756932940890445, 47.99699902506773]]]}"
53;35;243500139;35047;350470106;IRIS;2012;Bruz Est;350470106;H;Bruz;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;656;3531.21593510194;5.38295112058222;0;0.0;;;;;0;0.0;;
53;35;243500139;35047;350470106;IRIS;2013;Bruz Est;350470106;H;Bruz;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;656;3528.9030780526;5.37942542386067;0;0.0;;;;;0;0.0;;
53;35;243500139;35047;35047xxxx;IRIS;2012;;35047xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;74;377.227942732064;5.09767490178464;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35047;35047xxxx;IRIS;2013;;35047xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;61;323.013214535341;5.29529859894002;0;0.0;;;;;0;0.0;;
53;35;243500139;35047;35047xxxx;IRIS;2015;;35047xxxx;;;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;42;193.912838217033;4.61697233850078;0;0.0;4;127.62792505103;0.0;0.0;;;;
53;35;243500139;35051;350510103;IRIS;2012;Cesson-Sévigné COESMES;350510103;H;Cesson-Sévigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1565;8770.9411480305;5.60443523835814;0;0.0;0;0.0;14.0;14544.492216304;0;0.0;;
53;35;243500139;35051;350510103;IRIS;2013;Cesson-Sévigné COESMES;350510103;H;Cesson-Sévigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1572;9229.20944084436;5.8709983720384;0;0.0;0;0.0;14.0;14205.5050554659;0;0.0;;
53;35;243500139;35051;350510104;IRIS;2013;Cesson-Sévigné ZONE INDUSTRIELLE;350510104;A;Cesson-Sévigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;296;5119.15168701744;17.2944313750589;0;0.0;14;7007.59410039627;68.0;15208.3024725751;0;0.0;;
53;35;243500139;35051;350510201;IRIS;2012;Cesson-Sévigné RURAL EST;350510201;D;Cesson-Sévigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;131;1072.32634931321;8.18569732300159;;;;;4.0;376.506437246557;;;;
53;35;243500139;35051;350510202;IRIS;2012;Cesson-Sévigné RURAL NORD;350510202;D;Cesson-Sévigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;598;5101.13522427356;8.53032646199592;0;0.0;;;40.0;56068.2083527334;0;0.0;;
53;35;243500139;35051;350510202;IRIS;2013;Cesson-Sévigné RURAL NORD;350510202;D;Cesson-Sévigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;607;5164.38588296853;8.50804923059065;0;0.0;;;44.0;60276.6680272851;;;;
53;35;243500139;35051;350510203;IRIS;2013;Cesson-Sévigné LA BOULAIS- BELLEVUE;350510203;H;Cesson-Sévigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;605;8032.09038826078;13.2761824599352;0;0.0;0;0.0;3.0;1000.46653977082;0;0.0;;
53;35;243500139;35051;350510203;IRIS;2015;Cesson-Sévigné LA BOULAIS- BELLEVUE;350510203;H;Cesson-Sévigné;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;604;6854.15572441157;11.3479399410788;0;0.0;0;0.0;3.0;998.775134935086;0;0.0;48.1266821693, -1.604779116;"{""type"": ""Polygon"", ""coordinates"": [[[-1.613527518997125, 48.127176268768615], [-1.605502804109953, 48.12887790137056], [-1.59676226351368, 48.131922071436], [-1.598571973311758, 48.126896570610256], [-1.601559342993925, 48.123480018771396], [-1.611075063800302, 48.123143989903454], [-1.613527518997125, 48.127176268768615]]]}"
53;35;243500139;35051;350510204;IRIS;2012;Cesson-Sévigné BOURGCHEVREUIL;350510204;H;Cesson-Sévigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1297;9695.70079247922;7.47548249227388;0;0.0;;;18.0;3784.67380290601;0;0.0;;
53;35;243500139;35051;350510204;IRIS;2013;Cesson-Sévigné BOURGCHEVREUIL;350510204;H;Cesson-Sévigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1310;9923.36094984941;7.57508469454153;0;0.0;;;18.0;3955.86838420641;0;0.0;;
