{{nts|17.4}},"<span style=""display:none"" class=""sortkey"">7001174009999900000♠</span>17.4"
{{Free|Free for non-commercial use (recent releases); formerly bundled with hardware}},"style=""background: #9FF; color: black; vertical-align: middle; text-align: center; "" class=""free table-free""|Free for non-commercial use (recent releases); formerly bundled with hardware"
{{nts|50}},"<span style=""display:none"" class=""sortkey"">7001500000000000000♠</span>50"
{{convert|7.23|oz|g|disp=output number only}},205
{{partial|Firefox Only}},"style=""background:#FFB;vertical-align:middle;text-align:center; "" class=""table-partial""|Firefox Only"
{{convert|190|g}},190 grams (6.7&nbsp;oz)
{{yes|Two ports}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|Two ports"
{{nts|1312}},"<span style=""display:none"" class=""sortkey"">7003131200000000000♠</span>1,312"
{{nowrap|[[operating system|OS]] choice(s)}},"<span class=""nowrap"">[[operating system|OS]] choice(s)</span>"
"{{sort|0017267|17,267}}","<span style=""display:none;"" class=""sortkey"">0017267&#32;!</span><span class=""sorttext"">17,267</span>"
{{site inactive}},"style=""background: #FF9090; color: black; vertical-align: middle; text-align: center; "" class=""inactive table-siteinactive""|Inactive"
{{Yes|[[WebRTC]]}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|[[WebRTC]]"
{{yes|[[EPUB]]}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|[[EPUB]]"
"{{small|1024×600, 1366×768 <br />[[super video graphics array#WSVGA|WSVGA LED]] [[glossy display|glossy]]}}","<small style=""font-size:85%;"">1024×600, 1366×768 <br />[[super video graphics array#WSVGA|WSVGA LED]] [[glossy display|glossy]]</small>"
{{free|[http://source.icu-project.org/repos/icu/icu/trunk/license.html ICU]}},"style=""background: #9FF; color: black; vertical-align: middle; text-align: center; "" class=""free table-free""|[http://source.icu-project.org/repos/icu/icu/trunk/license.html ICU]"
{{flag|California}},"<span class=""flagicon"">[[File:Flag of California.svg|23x15px|border |alt=|link=]]&nbsp;</span>[[California|California]]"
{{no|No}},"style=""background:#F99;vertical-align:middle;text-align:center;"" class=""table-no""|No"
{{partial|Obsolete}},"style=""background:#FFB;vertical-align:middle;text-align:center; "" class=""table-partial""|Obsolete"
{{flag|Qatar}},"<span class=""flagicon"">[[File:Flag of Qatar.svg|23x15px|border |alt=|link=]]&nbsp;</span>[[Qatar|Qatar]]"
{{lang|ga|''Bruíon''}},"<span lang=""ga""  >''Bruíon''</span>"
{{terminated|0.8.2 ''(now unmaintained)''}},"style=""background: #EDF; color: black; vertical-align: middle; text-align: center; "" class=""dropped table-dropped""|0.8.2 ''(now unmaintained)''"
{{?}},'''''?'''''
{{free|[[Open source software|Open source]]}},"style=""background: #9FF; color: black; vertical-align: middle; text-align: center; "" class=""free table-free""|[[Open source software|Open source]]"
{{convert|10|Moilbbl|m3}},"10 million barrels (1,600,000&nbsp;m<sup>3</sup>)"
"{{yes | Yes: XML, JSON, SOAP, REST, OData}}","style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""| Yes: XML, JSON, SOAP, REST, OData"
"{{yes|[[Go (programming language)|Go]], [[Java (programming language)|Java]], [[Node.js|NodeJS]], [[PHP (programming language)|PHP]], [[Python (programming language)|Python]], [[Ruby (programming language)|Ruby]]}}","style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|[[Go (programming language)|Go]], [[Java (programming language)|Java]], [[Node.js|NodeJS]], [[PHP (programming language)|PHP]], [[Python (programming language)|Python]], [[Ruby (programming language)|Ruby]]"
{{Dts|2006|December|8}},"<span style=""display:none; speak:none"" class=""sortkey"">02006-12-08-0000</span><span style=""white-space:nowrap;"">December 8, 2006</span>"
{{nts|610}},"<span style=""display:none"" class=""sortkey"">7002610000000000000♠</span>610"
{{flagicon|LAO}},"<span class=""flagicon"">[[File:Flag of Laos.svg|23x15px|border |alt=Laos|link=Laos]]</span>"
{{nts|10}},"<span style=""display:none"" class=""sortkey"">7001100000000000000♠</span>10"
{{IPA|[ʁiː]}},"<span title=""Representation in the International Phonetic Alphabet (IPA)"" class=""IPA"">[ʁiː]</span>"
{{flag|Panama}},"<span class=""flagicon"">[[File:Flag of Panama.svg|23x15px|border |alt=|link=]]&nbsp;</span>[[Panama|Panama]]"
{{Anchor|BitchX}},"<span id=""BitchX""></span>"
{{free|GNU GPLv2}},"style=""background: #9FF; color: black; vertical-align: middle; text-align: center; "" class=""free table-free""|GNU GPLv2"
{{nowrap|×4 }},"<span class=""nowrap"">×4 </span>"
{{tag|arctan|open}},"<code class=""nowrap"" style="""">&lt;arctan&gt;</code>"
{{lang|af|Hy het op die lughawe aangekom}},"<span lang=""af""  >Hy het op die lughawe aangekom</span>"
{{nonfree|[[US$]]2.99}},"style=""background: #F9D; color: black; vertical-align: middle; text-align: center; "" class=""nonfree table-nonfree""|[[US$]]2.99"
{{convert|5.65|×|3.26|in|mm|abbr=on|disp=output number only}},144&nbsp;mm ×&nbsp;83
{{Free|[[PHP]]}},"style=""background: #9FF; color: black; vertical-align: middle; text-align: center; "" class=""free table-free""|[[PHP]]"
{{ref|int bool|[b]}},"<sup class=""reference plainlinks nourlexpansion"" id=""ref_int bool"">[[#endnote_int bool|[b]]]</sup>"
{{flagicon|ZWE}},"<span class=""flagicon"">[[File:Flag of Zimbabwe.svg|23x15px|border |alt=Zimbabwe|link=Zimbabwe]]</span>"
{{nts|11.8}},"<span style=""display:none"" class=""sortkey"">7001118000000000000♠</span>11.8"
{{free|[[Open Software License]]}},"style=""background: #9FF; color: black; vertical-align: middle; text-align: center; "" class=""free table-free""|[[Open Software License]]"
{{Yes|121.6}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|121.6"
"{{yes|[[Component video|Component]], [[Composite video|Composite]]}}","style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|[[Component video|Component]], [[Composite video|Composite]]"
"{{Yes|Client side only, disabled by default}}","style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|Client side only, disabled by default"
{{Start date|2008|01|29}},"January&nbsp;29,&nbsp;2008<span style=""display:none"">&#160;(<span class=""bday dtstart published updated"">2008-01-29</span>)</span>"
{{tag|quotient|open}},"<code class=""nowrap"" style="""">&lt;quotient&gt;</code>"
{{Start date and age|2015|01|27}},"January&nbsp;27, 2015<span class=""noprint"">&#059;&#032;4 months ago</span><span style=""display:none"">&#160;(<span class=""bday dtstart published updated"">2015-01-27</span>)</span>"
{{no|([[TUX web server]] patch)}},"style=""background:#F99;vertical-align:middle;text-align:center;"" class=""table-no""|([[TUX web server]] patch)"
{{nts|8638}},"<span style=""display:none"" class=""sortkey"">7003863800000000000♠</span>8,638"
{{No |Officially not supported}},"style=""background:#F99;vertical-align:middle;text-align:center;"" class=""table-no""|Officially not supported"
{{nts|337.5}},"<span style=""display:none"" class=""sortkey"">7002337500000000000♠</span>337.5"
"{{yes|[[IPFilter]], [[Ipfirewall]],<br>[[PF (firewall)|PF]]}}","style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|[[IPFilter]], [[Ipfirewall]],<br>[[PF (firewall)|PF]]"
{{nts|70}},"<span style=""display:none"" class=""sortkey"">7001700000000000000♠</span>70"
{{tag|arg|open}},"<code class=""nowrap"" style="""">&lt;arg&gt;</code>"
"{{yes|[[Unix security|Unix permissions]], [[Access control list|POSIX ACL]], [[Capability-based security#POSIX capabilities|POSIX Capabilities]]}}","style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|[[Unix security|Unix permissions]], [[Access control list|POSIX ACL]], [[Capability-based security#POSIX capabilities|POSIX Capabilities]]"
"{{yes|[[Portable Network Graphics|PNG]], [[JPEG]], [[JPEG-XR]], Single-frame [[Graphics Interchange Format|GIF]]}}","style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|[[Portable Network Graphics|PNG]], [[JPEG]], [[JPEG-XR]], Single-frame [[Graphics Interchange Format|GIF]]"
{{yes|Default methods in Java 8}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|Default methods in Java 8"
{{Yes | Radeon X1200<br />(350MHz)}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""| Radeon X1200<br />(350MHz)"
{{no|}},"style=""background:#F99;vertical-align:middle;text-align:center;"" class=""table-no""|"
{{Maybe|Sort of}},"style=""background: #ffff90; color: black; vertical-align: middle; text-align: center; "" class=""table-maybe""|Sort of"
{{Flagicon|South Africa}},"<span class=""flagicon"">[[File:Flag of South Africa.svg|23x15px|border |alt=South Africa|link=South Africa]]</span>"
{{convert|42|mpgus|L/100 km mpgimp|abbr=on}},42&nbsp;mpg<sub><small>-US</small></sub> (5.6&nbsp;L/100&nbsp;km; 50&nbsp;mpg<sub><small>-imp</small></sub>)
{{small|1024×600 WVGA}},"<small style=""font-size:85%;"">1024×600 WVGA</small>"
{{nts|3800}},"<span style=""display:none"" class=""sortkey"">7003380000000000000♠</span>3,800"
{{nts|158}},"<span style=""display:none"" class=""sortkey"">7002158000000000000♠</span>158"
{{partial|<small>Discontinued<br />5</small>}},"style=""background:#FFB;vertical-align:middle;text-align:center; "" class=""table-partial""|<small>Discontinued<br />5</small>"
{{BEL}},"<span class=""flagicon"">[[File:Flag of Belgium (civil).svg|23x15px|border |alt=|link=]]&nbsp;</span>[[Belgium|Belgium]]"
{{ref|Dev86}},"<sup class=""reference plainlinks nourlexpansion"" id=""ref_Dev86"">[//en.wikipedia.org/wiki/Special:ExpandTemplates#endnote_Dev86]</sup>"
{{val|260|u=B}},"<span class=""nowrap""><span style=""display:none"" class=""sortkey"">7003208000000000000♠</span><span style=""white-space:nowrap"">260</span>&nbsp;B</span>"
{{depends}},"style=""background: #FED; color: black; vertical-align: middle; text-align: center; "" class=""depends table-depends""|Depends"
"{{cpp|1=str = ""substr"" + str;}}","<source lang=""cpp"" enclose=""none"">str = ""substr"" + str;</source>"
{{r|group=Note|z5}},"<ref name=""z5"" group=""Note""></ref>"
{{nowrap|32 × 5 }},"<span class=""nowrap"">32 × 5 </span>"
{{nts|446}},"<span style=""display:none"" class=""sortkey"">7002446000000000000♠</span>446"
{{yes|with a plugin}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|with a plugin"
{{nonfree|[http://www.mackichan.com/products/pricing.html cost]}},"style=""background: #F9D; color: black; vertical-align: middle; text-align: center; "" class=""nonfree table-nonfree""|[http://www.mackichan.com/products/pricing.html cost]"
{{Latest stable software release/Vuze}},"5.6.0.0 <small>(March&nbsp;3, 2015<span class=""noprint"">&#059;&#032;3 months ago</span><span style=""display:none"">&#160;(<span class=""bday dtstart published updated"">2015-03-03</span>)</span>)</small> <small class=""plainlinks"">[//en.wikipedia.org/w/index.php?title=Template:Latest_stable_software_release/Vuze&action=edit &#91;±&#93;]</small><ref>{{Cite web |url=http://wiki.vuze.com/w/ChangeLog |title=Changelog |publisher=Vuze Community |accessdate=2013-08-24}}</ref>"
{{dts|2013-04-29}},"<span style=""display:none; speak:none"" class=""sortkey"">02013-04-29-0000</span><span style=""white-space:nowrap;"">April 29, 2013</span>"
{{Latest stable software release/BookmarkSync}},"Windows:<br>
3.0.0 <small>(August&nbsp;2010<span class=""noprint"">&#059;&#032;4&nbsp;years ago</span><span style=""display:none"">&#160;(<span class=""bday dtstart published updated"">2010-08</span>)</span>)</small> <small class=""plainlinks"">[//en.wikipedia.org/w/index.php?title=Template:Latest_stable_software_release/BookmarkSync&action=edit &#91;±&#93;]</small>

Mac OS X:<br>
1.0.4 <small>(September&nbsp;14, 2005<span class=""noprint"">&#059;&#032;9 years ago</span><span style=""display:none"">&#160;(<span class=""bday dtstart published updated"">2005-09-14</span>)</span>)</small> <small class=""plainlinks"">[//en.wikipedia.org/w/index.php?title=Template:Latest_stable_software_release/BookmarkSync&action=edit &#91;±&#93;]</small>"
{{nowrap|36 kB}},"<span class=""nowrap"">36 kB</span>"
{{ref|a68g|[g]}},"<sup class=""reference plainlinks nourlexpansion"" id=""ref_a68g"">[[#endnote_a68g|[g]]]</sup>"
"{{nobr|<code>41:9:2:42,1:1,,25:6:A to Z,12:1:1,1:2,1:3,,,,</code>}}","<span class=""nowrap""><code>41:9:2:42,1:1,,25:6:A to Z,12:1:1,1:2,1:3,,,,</code></span>"
{{sort|0000346|346}},"<span style=""display:none;"" class=""sortkey"">0000346&#32;!</span><span class=""sorttext"">346</span>"
{{vgrelease|AUS=3 November 2005}},"<ul style=""list-style: none none; line-height: inherit; margin: 0px;""><li><small><sup>[[Australasia|AUS]]</sup></small> 3 November 2005</li></ul>"
{{yes|[[#presto target|2.5]]}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|[[#presto target|2.5]]"
{{Partial|Some RAID controllers}},"style=""background:#FFB;vertical-align:middle;text-align:center; "" class=""table-partial""|Some RAID controllers"
{{release-candidate|Experimental}},"style=""background: #BFD; color: black; vertical-align: middle; text-align: center; "" class=""table-release-candidate""|Experimental"
{{space|4}},"<span style=""white-space:nowrap;"">&nbsp;&nbsp;&nbsp;&nbsp;</span>"
{{Okay|5+: Only on pages with reader mode available}},"style=""background: #FFD; color: black; vertical-align: middle; text-align: center; "" class=""partial table-partial""| 5+: Only on pages with reader mode available"
{{yes|[[PKCS11]] (via 3rd party module)}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|[[PKCS11]] (via 3rd party module)"
{{yes|Mandatory<br>640 kbit/s}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|Mandatory<br>640 kbit/s"
{{yes|[[#webkit Attr specified|Yes]]}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|[[#webkit Attr specified|Yes]]"
{{r|group=Note|b6}},"<ref name=""b6"" group=""Note""></ref>"
{{Latest stable software release/LibreSSL}},"2.1.6 <small>(March&nbsp;19, 2015<span class=""noprint"">&#059;&#032;2 months ago</span><span style=""display:none"">&#160;(<span class=""bday dtstart published updated"">2015-03-19</span>)</span><ref>{{cite web
   | title = LibreSSL 2.1.6 released
   | url = https://marc.info/?l=openbsd-announce&m=142678407219391&w=2
   | date = 2015-03-19
   | accessdate = 2015-03-22}}</ref>)</small> <small class=""plainlinks"">[//en.wikipedia.org/w/index.php?title=Template:Latest_stable_software_release/LibreSSL&action=edit &#91;±&#93;]</small>"
"{{yes|SOCKS 4, 5; HTTP; SSH}}","style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|SOCKS 4, 5; HTTP; SSH"
{{yes|[[Calligra Words]]}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|[[Calligra Words]]"
{{proprietary|[[proprietary software|Proprietary]]}},"style=""background: #ddf; vertical-align: middle; text-align: center; "" class=""table-proprietary""|[[proprietary software|Proprietary]]"
{{yes|[[RefWorks]]}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|[[RefWorks]]"
{{yes|[[Microsoft Works Spreadsheet]]}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|[[Microsoft Works Spreadsheet]]"
